,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType
178,533140,0,616050,11450444,1.0,,,,,,,1,1
179,533140,0,591682,11481454,1.0,,,,,,,1,1
180,550287,2,657187,12459732,314.0,,,,,,,1,2
181,512397,3,657187,12459732,314.0,,,,,,,1,2
182,512397,0,550287,12670289,1.0,,,,,,,1,1
183,512397,0,550287,14384733,1.0,,,,,,,1,1
184,550287,2,657187,14490022,445.0,,,,,,,1,2
185,512397,3,657187,14490022,445.0,,,,,,,1,2
186,629627,6,625756,14845147,4.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
187,629627,6,657173,14931547,2.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
188,599441,6,657173,15277147,5.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
189,534034,6,657173,15536347,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
190,512397,0,550287,15835592,1.0,,,,,,,1,1
191,534034,6,625756,16141147,4.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
192,550287,2,657187,16267662,792.0,,,,,,,1,2
193,512397,3,657187,16267662,792.0,,,,,,,1,2
194,599441,6,625756,16486747,4.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
195,585212,6,657173,16486747,5.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
196,550287,2,657187,16758558,331.0,,,,,,,1,2
197,512397,3,657187,16758558,331.0,,,,,,,1,2
198,585212,6,625756,16832347,5.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
199,550287,2,657187,17614335,430.0,,,,,,,1,2
200,512397,3,657187,17614335,430.0,,,,,,,1,2
201,550287,2,657187,17671007,122.0,,,,,,,1,2
202,512397,3,657187,17671007,122.0,,,,,,,1,2
203,512397,0,550287,18060533,1.0,,,,,,,1,1
204,599441,6,509607,18214747,4.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
205,585212,6,509607,18214747,3.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
206,534034,6,499467,18473947,5.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
207,629627,6,499467,18646747,2.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
208,585212,6,499467,18733147,5.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
209,599441,6,499467,18819547,2.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
210,623295,1,635665,19868924,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,1,1
211,623295,0,492777,20018733,1.0,,,,,,,1,1
212,538892,6,509607,20115547,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
213,623295,1,635665,20146856,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,1,1
214,635665,0,492777,20183932,1.0,,,,,,,1,1
215,512397,0,550287,20234879,1.0,,,,,,,1,1
216,635665,0,623295,20366682,1.0,,,,,,,1,1
217,623295,0,492777,20483073,1.0,,,,,,,1,1
218,623295,1,492777,20485040,1.0,3.0,3.0,-25.4639,-111.249,-24.5657,-110.65,1,1
219,542965,6,509607,20547547,5.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
220,635665,0,492777,20613879,1.0,,,,,,,1,1
221,635665,0,492777,20732418,1.0,,,,,,,1,1
222,492777,1,550361,20822639,1.0,3.0,2.0,-24.5657,-110.65,-18.3758,91.025,1,1
223,492777,1,623295,20830992,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,1,1
224,635665,0,623295,20852050,1.0,,,,,,,1,1
225,492777,0,550361,20854058,1.0,,,,,,,1,1
226,492777,1,596193,20867167,1.0,3.0,2.0,-24.5657,-110.65,-17.1099,90.7971,1,1
227,550361,1,596193,20873117,1.0,2.0,2.0,-18.3758,91.025,-17.1099,90.7971,1,1
228,635665,1,493044,20882094,1.0,0.0,2.0,29.3296,-37.8076,-20.8686,89.4217,1,1
229,635665,1,493044,20887397,1.0,0.0,2.0,29.3296,-37.8076,-20.8686,89.4217,1,1
230,492777,1,493044,20909333,1.0,3.0,2.0,-24.5657,-110.65,-20.8686,89.4217,1,1
231,596193,0,623295,20921454,1.0,,,,,,,1,1
232,492777,0,635665,20922688,1.0,,,,,,,1,1
233,492777,1,623295,20926366,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,1,1
234,550361,1,623295,20940987,1.0,2.0,3.0,-18.3758,91.025,-25.4639,-111.249,1,1
235,623295,1,635665,20947689,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,1,1
236,464459,6,625756,20979547,1.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
237,492777,0,596193,21050086,1.0,,,,,,,1,1
238,623295,0,492777,21056607,1.0,,,,,,,1,1
239,492777,0,550361,21081687,1.0,,,,,,,1,1
240,596193,0,493044,21085655,1.0,,,,,,,1,1
241,596193,0,550361,21088442,1.0,,,,,,,1,1
242,492777,1,635665,21090250,1.0,3.0,0.0,-24.5657,-110.65,29.3296,-37.8076,1,1
243,550361,1,493044,21090682,1.0,2.0,2.0,-18.3758,91.025,-20.8686,89.4217,1,1
244,635665,0,492777,21113875,1.0,,,,,,,1,1
245,550361,0,623295,21122153,1.0,,,,,,,1,1
246,623295,1,493044,21126949,1.0,3.0,2.0,-25.4639,-111.249,-20.8686,89.4217,1,1
247,568093,6,625756,21152347,2.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
248,572391,6,509607,21152347,2.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
249,596193,0,623295,21183011,1.0,,,,,,,1,1
250,623295,1,492777,21272058,1.0,3.0,3.0,-25.4639,-111.249,-24.5657,-110.65,1,1
251,635665,0,492777,21286766,1.0,,,,,,,1,1
252,596193,0,635665,21288232,1.0,,,,,,,1,1
253,635665,1,596193,21299339,1.0,0.0,2.0,29.3296,-37.8076,-17.1099,90.7971,1,1
254,492777,1,623295,21365640,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,1,1
255,492777,1,635665,21392909,1.0,3.0,0.0,-24.5657,-110.65,29.3296,-37.8076,1,1
256,635665,6,499467,21411547,1.0,3.0,2.0,-25.0,-111.0,-22.0,91.0,1,5
257,623295,1,635665,21444482,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,1,1
258,635665,1,550361,21445593,1.0,0.0,2.0,29.3296,-37.8076,-18.3758,91.025,1,1
259,623295,1,635665,21520284,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,1,1
260,492777,0,596193,21539087,1.0,,,,,,,1,1
261,492777,0,623295,21560515,1.0,,,,,,,1,1
262,550361,0,635665,21593417,1.0,,,,,,,1,1
263,623295,1,550361,21636072,1.0,3.0,2.0,-25.4639,-111.249,-18.3758,91.025,1,1
264,596193,0,493044,21696581,1.0,,,,,,,1,1
265,550361,1,493044,21701200,1.0,2.0,2.0,-18.3758,91.025,-20.8686,89.4217,1,1
266,623295,0,635665,21758270,1.0,,,,,,,1,1
267,596193,0,492777,21780678,1.0,,,,,,,1,1
268,623295,1,492777,21808987,1.0,3.0,3.0,-25.4639,-111.249,-24.5657,-110.65,1,1
269,635665,0,492777,21821195,1.0,,,,,,,1,1
270,623295,1,635665,21835883,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,1,1
271,635665,6,625756,21843547,1.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
272,635665,1,492777,21851592,1.0,0.0,3.0,29.3296,-37.8076,-24.5657,-110.65,1,1
273,464459,6,499467,21929947,2.0,3.0,2.0,-25.0,-111.0,-22.0,91.0,1,5
274,492777,1,623295,21975781,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,1,1
275,635665,0,623295,22012691,1.0,,,,,,,1,1
276,635665,0,492777,22063595,1.0,,,,,,,1,1
277,492777,0,493044,22129997,1.0,,,,,,,1,1
278,635665,1,623295,22144205,1.0,0.0,3.0,29.3296,-37.8076,-25.4639,-111.249,1,1
279,492777,1,623295,22169055,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,1,1
280,596193,0,550361,22254898,1.0,,,,,,,1,1
281,550361,0,596193,22308110,1.0,,,,,,,1,1
282,492777,0,623295,22352087,1.0,,,,,,,1,1
283,492777,0,493044,22371021,1.0,,,,,,,1,1
284,635665,1,492777,22373265,1.0,0.0,3.0,29.3296,-37.8076,-24.5657,-110.65,1,1
285,596193,0,550361,22389005,1.0,,,,,,,1,1
286,492777,0,635665,22416097,1.0,,,,,,,1,1
287,596193,0,635665,22416771,1.0,,,,,,,1,1
288,492777,0,623295,22435117,1.0,,,,,,,1,1
289,492777,1,635665,22446486,1.0,3.0,0.0,-24.5657,-110.65,29.3296,-37.8076,1,1
290,492777,1,623295,22452022,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,1,1
291,623295,1,635665,22455314,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,1,1
292,550361,0,635665,22528909,1.0,,,,,,,1,1
293,492777,0,550361,22555734,1.0,,,,,,,1,1
294,635665,0,492777,22563050,1.0,,,,,,,1,1
295,492777,1,493044,22584294,1.0,3.0,2.0,-24.5657,-110.65,-20.8686,89.4217,1,1
296,550361,1,493044,22612462,1.0,2.0,2.0,-18.3758,91.025,-20.8686,89.4217,1,1
297,568093,6,499467,22621147,2.0,3.0,2.0,-25.0,-111.0,-22.0,91.0,1,5
298,596193,0,635665,22636021,1.0,,,,,,,1,1
299,635665,1,596193,22728254,1.0,0.0,2.0,29.3296,-37.8076,-17.1099,90.7971,1,1
300,492777,1,635665,22755659,1.0,3.0,0.0,-24.5657,-110.65,29.3296,-37.8076,1,1
301,635665,1,493044,22783893,1.0,0.0,2.0,29.3296,-37.8076,-20.8686,89.4217,1,1
302,492777,0,493044,22784884,1.0,,,,,,,1,1
303,596193,0,623295,22787809,1.0,,,,,,,1,1
304,492777,1,493044,22855338,1.0,3.0,2.0,-24.5657,-110.65,-20.8686,89.4217,1,1
305,492777,0,635665,22990665,1.0,,,,,,,1,1
306,492777,0,623295,22991986,1.0,,,,,,,1,1
307,492777,0,596193,22996941,1.0,,,,,,,1,1
308,492777,0,635665,23024759,1.0,,,,,,,1,1
309,635665,1,550361,23043220,1.0,0.0,2.0,29.3296,-37.8076,-18.3758,91.025,1,1
310,635665,1,493044,23047530,1.0,0.0,2.0,29.3296,-37.8076,-20.8686,89.4217,1,1
311,492777,1,635665,23129203,1.0,3.0,0.0,-24.5657,-110.65,29.3296,-37.8076,1,1
312,492777,1,635665,23130930,1.0,3.0,0.0,-24.5657,-110.65,29.3296,-37.8076,1,1
313,635665,1,596193,23132563,1.0,0.0,2.0,29.3296,-37.8076,-17.1099,90.7971,1,1
314,492777,0,493044,23145652,1.0,,,,,,,1,1
315,596193,0,623295,23173103,1.0,,,,,,,1,1
316,589639,1,635665,23996653,1.0,0.0,0.0,30.4483,-42.5341,29.3296,-37.8076,1,1
317,599956,1,490041,23997357,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,1,1
318,490041,0,635665,24003753,1.0,,,,,,,1,1
319,589639,1,490041,24010946,1.0,0.0,0.0,30.4483,-42.5341,34.5741,-42.0541,1,1
320,490041,0,589639,24011786,1.0,,,,,,,1,1
321,635665,0,599956,24012811,1.0,,,,,,,1,1
322,635665,0,599956,24013644,1.0,,,,,,,1,1
323,599956,1,490041,24015494,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,1,1
324,599956,1,490041,24021301,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,1,1
325,589639,1,599956,24023186,1.0,0.0,0.0,30.4483,-42.5341,34.2958,-39.026,1,1
326,635665,0,599956,24023510,1.0,,,,,,,1,1
327,635665,0,589639,24028546,1.0,,,,,,,1,1
328,490041,0,589639,24030596,1.0,,,,,,,1,1
329,635665,0,599956,24032432,1.0,,,,,,,1,1
330,635665,0,589639,24035137,1.0,,,,,,,1,1
331,599956,1,589639,24040547,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,1,1
332,490041,0,589639,24043702,1.0,,,,,,,1,1
333,599956,1,490041,24050350,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,1,1
334,490041,0,635665,24051853,1.0,,,,,,,1,1
335,599956,1,490041,24068779,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,1,1
336,635665,1,570411,24123324,1.0,0.0,0.0,29.3296,-37.8076,32.6654,-48.6701,1,1
337,570411,0,640464,24185807,1.0,,,,,,,1,1
338,570411,0,640464,24293825,1.0,,,,,,,1,1
339,570411,0,640464,24324913,1.0,,,,,,,1,1
340,640464,1,635665,24461997,1.0,0.0,0.0,35.8806,-34.5372,29.3296,-37.8076,1,1
341,570411,0,635665,24470579,1.0,,,,,,,1,1
342,635665,1,640464,24503371,1.0,0.0,0.0,29.3296,-37.8076,35.8806,-34.5372,1,1
343,635665,1,640464,24583501,1.0,0.0,0.0,29.3296,-37.8076,35.8806,-34.5372,1,1
344,568093,6,561157,24608347,2.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
345,635665,6,561157,24608347,1.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
346,640464,1,570411,24659635,1.0,0.0,0.0,35.8806,-34.5372,32.6654,-48.6701,1,1
347,640464,1,570411,24685141,1.0,0.0,0.0,35.8806,-34.5372,32.6654,-48.6701,1,1
348,635665,1,640464,24703970,1.0,0.0,0.0,29.3296,-37.8076,35.8806,-34.5372,1,1
349,640464,1,635665,24726314,1.0,0.0,0.0,35.8806,-34.5372,29.3296,-37.8076,1,1
350,640464,1,570411,24787278,1.0,0.0,0.0,35.8806,-34.5372,32.6654,-48.6701,1,1
351,640464,1,635665,24880980,1.0,0.0,0.0,35.8806,-34.5372,29.3296,-37.8076,1,1
352,640464,1,570411,24900262,1.0,0.0,0.0,35.8806,-34.5372,32.6654,-48.6701,1,1
353,635665,1,570411,24914745,1.0,0.0,0.0,29.3296,-37.8076,32.6654,-48.6701,1,1
354,464459,6,561157,24953947,1.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
355,640464,1,635665,25023225,1.0,0.0,0.0,35.8806,-34.5372,29.3296,-37.8076,1,1
356,570411,0,635665,25084575,1.0,,,,,,,1,1
357,640464,1,570411,25114159,1.0,0.0,0.0,35.8806,-34.5372,32.6654,-48.6701,1,1
358,635665,1,570411,25132002,1.0,0.0,0.0,29.3296,-37.8076,32.6654,-48.6701,1,1
359,649553,6,509607,26595547,4.0,5.0,4.0,22.0,156.0,1.0,-165.0,1,5
360,570284,6,509607,26681947,1.0,5.0,4.0,22.0,156.0,1.0,-165.0,1,5
361,643925,6,625756,27545947,2.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
