,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType
83,482012,6,625756,11232000,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
84,482012,6,625756,11232000,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
85,482012,6,625756,11232000,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
86,482012,6,625756,11232000,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
87,636721,3,638734,11233222,191.0,,,,,,,1,2
88,464579,0,596726,11410310,1.0,,,,,,,1,1
89,464579,1,537816,11928506,1.0,0.0,3.0,33.7833,-45.4927,-25.1781,-110.144,1,1
90,544636,1,579305,12131001,1.0,3.0,0.0,-23.8755,-111.541,39.8886,-41.778,1,1
91,588172,1,569329,12196958,1.0,4.0,0.0,3.00486,-159.23,28.7426,-41.4508,1,1
92,636721,3,557626,12293584,134.0,,,,,,,1,2
93,536906,1,655963,12538827,1.0,5.0,0.0,22.429,154.859,29.4162,-45.8675,1,1
94,569329,6,657173,12614400,1.0,0.0,1.0,33.0,-41.0,-29.0,-13.0,1,5
95,569329,6,657173,12614400,1.0,0.0,1.0,33.0,-41.0,-29.0,-13.0,1,5
96,569329,6,657173,12614400,1.0,0.0,1.0,33.0,-41.0,-29.0,-13.0,1,5
97,569329,6,657173,12614400,1.0,0.0,1.0,33.0,-41.0,-29.0,-13.0,1,5
98,569329,6,657173,12614400,1.0,0.0,1.0,33.0,-41.0,-29.0,-13.0,1,5
99,628320,1,584457,12672587,1.0,4.0,3.0,0.224078,-163.624,-24.475,-111.147,1,1
100,546593,0,657526,12700843,1.0,,,,,,,1,1
101,636721,0,464579,12996152,1.0,,,,,,,1,1
102,588172,1,482012,13309424,1.0,4.0,3.0,3.00486,-159.23,-24.5756,-110.945,1,1
103,639642,0,557269,13333142,1.0,,,,,,,1,1
104,464579,1,558089,13764174,1.0,0.0,3.0,33.7833,-45.4927,-24.0376,-110.73,1,1
105,639642,0,557269,13924472,1.0,,,,,,,1,1
106,569329,6,561157,14169600,-1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
107,569329,6,561157,14169600,-1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
108,569329,6,561157,14169600,-1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
109,569329,6,561157,14169600,-1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
110,569329,6,561157,14169600,-1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
111,464579,0,459726,14434570,1.0,,,,,,,1,1
112,585606,1,544636,14637506,1.0,3.0,3.0,-25.2324,-110.18,-23.8755,-111.541,1,1
113,580798,6,499467,14774400,-1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
114,580798,6,499467,14774400,-1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
115,580798,6,499467,14774400,-1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
116,580798,6,499467,14774400,-1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
117,580798,6,499467,14774400,-1.0,1.0,2.0,-29.0,-13.0,-22.0,91.0,1,5
118,636721,1,580798,15145416,1.0,1.0,2.0,-29.6764,-11.6307,-21.1545,88.0749,1,1
119,464579,6,625756,15206400,5.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
120,464579,6,625756,15206400,5.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
121,464579,6,625756,15206400,5.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
122,464579,6,625756,15206400,5.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
123,464579,6,625756,15206400,5.0,0.0,3.0,33.0,-41.0,-25.0,-111.0,1,5
124,464579,1,578749,15433302,1.0,0.0,1.0,33.7833,-45.4927,-35.6034,-11.7988,1,1
125,639642,0,557269,15489015,1.0,,,,,,,1,1
126,569329,6,561157,15897600,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
127,569329,6,561157,15897600,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
128,569329,6,561157,15897600,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
129,569329,6,561157,15897600,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
130,569329,6,561157,15897600,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
131,636721,3,492039,16031937,1.0,,,,,,,1,2
132,536906,1,601496,16050163,1.0,5.0,3.0,22.429,154.859,-24.9297,-111.014,1,1
133,536906,0,483005,16175332,1.0,,,,,,,1,1
134,579305,1,601496,16449641,1.0,0.0,3.0,39.8886,-41.778,-24.9297,-111.014,1,1
135,557269,1,655963,16775149,1.0,4.0,0.0,2.40053,-161.288,29.4162,-45.8675,1,1
136,557269,0,601496,16848023,1.0,,,,,,,1,1
137,655963,0,579305,17214748,1.0,,,,,,,1,1
138,636721,0,492850,17810319,1.0,,,,,,,1,1
139,464579,1,571670,17895063,1.0,0.0,4.0,33.7833,-45.4927,5.33031,-168.957,1,1
140,655963,1,579305,18096375,1.0,0.0,0.0,29.4162,-45.8675,39.8886,-41.778,1,1
141,482012,6,616453,18230400,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
142,482012,6,616453,18230400,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
143,482012,6,616453,18230400,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
144,482012,6,616453,18230400,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
145,482012,6,616453,18230400,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
146,579305,0,584457,18419436,1.0,,,,,,,1,1
147,584457,1,579305,18451117,1.0,3.0,0.0,-24.475,-111.147,39.8886,-41.778,1,1
148,569329,6,509607,18489600,4.0,0.0,4.0,33.0,-41.0,1.0,-165.0,1,5
149,569329,6,509607,18489600,4.0,0.0,4.0,33.0,-41.0,1.0,-165.0,1,5
150,569329,6,509607,18489600,4.0,0.0,4.0,33.0,-41.0,1.0,-165.0,1,5
151,569329,6,509607,18489600,4.0,0.0,4.0,33.0,-41.0,1.0,-165.0,1,5
152,569329,6,509607,18489600,4.0,0.0,4.0,33.0,-41.0,1.0,-165.0,1,5
153,655963,1,601496,18505443,1.0,0.0,3.0,29.4162,-45.8675,-24.9297,-111.014,1,1
154,536906,1,639642,18780504,1.0,5.0,5.0,22.429,154.859,21.5434,154.279,1,1
155,492850,0,464579,19217486,1.0,,,,,,,1,1
156,579305,1,639642,19337771,1.0,0.0,5.0,39.8886,-41.778,21.5434,154.279,1,1
157,541907,0,628320,19810824,1.0,,,,,,,1,1
158,636721,3,588802,20247857,62.0,,,,,,,1,2
159,464579,0,588172,20483291,1.0,,,,,,,1,1
160,585606,0,516873,20737235,1.0,,,,,,,1,1
161,655963,1,655963,20926012,1.0,0.0,0.0,29.4162,-45.8675,29.4162,-45.8675,1,1
162,492850,1,569329,21377528,1.0,3.0,0.0,-24.9904,-111.346,28.7426,-41.4508,1,1
163,464579,1,500336,21428024,1.0,0.0,5.0,33.7833,-45.4927,20.7839,156.256,1,1
164,580798,0,588172,22137620,1.0,,,,,,,1,1
165,536906,1,566580,22206280,1.0,5.0,3.0,22.429,154.859,-24.0661,-111.936,1,1
166,569329,0,588172,22225957,1.0,,,,,,,1,1
167,569329,0,636721,22325784,1.0,,,,,,,1,1
168,482012,1,492850,22474096,1.0,3.0,3.0,-24.5756,-110.945,-24.9904,-111.346,1,1
169,544636,1,579305,22922666,1.0,3.0,0.0,-23.8755,-111.541,39.8886,-41.778,1,1
170,636721,3,605235,23173937,1.0,,,,,,,1,2
171,464579,0,623468,24036025,1.0,,,,,,,1,1
172,588172,0,636721,24118217,1.0,,,,,,,1,1
173,536906,1,477374,24135034,1.0,5.0,5.0,22.429,154.859,20.1005,154.004,1,1
174,579305,0,639642,24195600,1.0,,,,,,,1,1
175,483005,1,579305,24206542,1.0,5.0,0.0,19.1386,155.099,39.8886,-41.778,1,1
176,483005,1,579305,24255941,1.0,5.0,0.0,19.1386,155.099,39.8886,-41.778,1,1
177,588172,1,464579,24926025,1.0,4.0,0.0,3.00486,-159.23,33.7833,-45.4927,1,1
178,636721,1,536906,25235524,1.0,1.0,5.0,-29.6764,-11.6307,22.429,154.859,1,1
179,639642,0,639642,25753347,1.0,,,,,,,1,1
180,492850,1,588172,25926522,1.0,3.0,4.0,-24.9904,-111.346,3.00486,-159.23,1,1
181,492850,1,588172,25945503,1.0,3.0,4.0,-24.9904,-111.346,3.00486,-159.23,1,1
182,464579,1,611238,26271897,1.0,0.0,1.0,33.7833,-45.4927,-27.0582,-10.3526,1,1
183,636721,3,590595,26476581,277.0,,,,,,,1,2
184,464579,0,536906,26706183,1.0,,,,,,,1,1
185,557269,1,639642,26912434,1.0,4.0,5.0,2.40053,-161.288,21.5434,154.279,1,1
186,536906,1,544636,26977263,1.0,5.0,3.0,22.429,154.859,-23.8755,-111.541,1,1
187,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
188,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
189,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
190,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
191,492850,6,616453,27129600,4.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
192,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1,5
193,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1,5
194,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1,5
195,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1,5
196,569329,6,499467,27129600,5.0,0.0,2.0,33.0,-41.0,-22.0,91.0,1,5
197,464579,1,521673,27271090,1.0,0.0,0.0,33.7833,-45.4927,39.4571,-48.424,1,1
198,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
199,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
200,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
201,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
202,492850,6,616453,27302400,6.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
203,464579,1,516393,27475931,1.0,0.0,3.0,33.7833,-45.4927,-24.3748,-111.257,1,1
204,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
205,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
206,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
207,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
208,569329,6,616453,28339200,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
209,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1,5
210,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1,5
211,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1,5
212,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1,5
213,580798,6,657173,28339200,4.0,2.0,1.0,-22.0,91.0,-29.0,-13.0,1,5
214,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1,5
215,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1,5
216,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1,5
217,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1,5
218,569329,6,625756,28771200,4.0,1.0,3.0,-29.0,-13.0,-25.0,-111.0,1,5
219,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
220,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
221,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
222,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
223,492850,6,625756,28944000,-1.0,4.0,3.0,1.0,-165.0,-25.0,-111.0,1,5
224,536906,1,557269,29212368,1.0,5.0,4.0,22.429,154.859,2.40053,-161.288,1,1
225,584457,1,585606,29318786,1.0,3.0,3.0,-24.475,-111.147,-25.2324,-110.18,1,1
226,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
227,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
228,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
229,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
230,464579,6,561157,29894400,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
231,492850,1,580798,29917227,1.0,3.0,2.0,-24.9904,-111.346,-21.1545,88.0749,1,1
232,639642,1,557269,30082351,1.0,5.0,4.0,21.5434,154.279,2.40053,-161.288,1,1
233,639642,0,655963,30173088,1.0,,,,,,,1,1
234,464579,1,645371,30250956,1.0,0.0,4.0,33.7833,-45.4927,-3.35086,-162.18,1,1
235,655963,1,579305,30703951,1.0,0.0,0.0,29.4162,-45.8675,39.8886,-41.778,1,1
236,636721,2,655265,31106062,118.0,,,,,,,1,2
237,579305,1,655963,31126132,1.0,0.0,0.0,39.8886,-41.778,29.4162,-45.8675,1,1
238,464579,5,536346,31536000,5352.39,,,,,,,1,4
239,464579,5,567195,31536000,1900.95,,,,,,,1,4
240,464579,5,527449,31536000,1574.64,,,,,,,1,4
241,464579,5,459381,31536000,1363.77,,,,,,,1,4
242,464579,5,595298,31536000,9000.7,,,,,,,1,4
243,464579,5,466907,31536000,1294.57,,,,,,,1,4
244,464579,5,577992,31536000,1895.87,,,,,,,1,4
245,464579,5,537281,31536000,741.67,,,,,,,1,4
246,464579,5,523927,31536000,5666.86,,,,,,,1,4
247,464579,5,595581,31536000,1840.03,,,,,,,1,4
248,464579,5,642329,31536000,1267.62,,,,,,,1,4
249,464579,5,503701,31536000,7921.31,,,,,,,1,4
250,464579,5,571970,31536000,119.85,,,,,,,1,4
251,464579,5,644226,31536000,4204.22,,,,,,,1,4
252,464579,5,632961,31536000,950.28,,,,,,,1,4
253,464579,5,473173,31536000,1737.76,,,,,,,1,4
254,464579,5,620120,31536000,6540.04,,,,,,,1,4
255,464579,5,575030,31536000,5627.55,,,,,,,1,4
256,482012,5,630626,31536000,5124.17,,,,,,,1,4
257,482012,5,527449,31536000,283.45,,,,,,,1,4
258,482012,5,459381,31536000,369.53,,,,,,,1,4
259,482012,5,595298,31536000,1267.93,,,,,,,1,4
260,482012,5,466907,31536000,696.89,,,,,,,1,4
261,482012,5,577992,31536000,988.82,,,,,,,1,4
262,482012,5,537281,31536000,114.8,,,,,,,1,4
263,482012,5,580426,31536000,512.19,,,,,,,1,4
264,482012,5,595581,31536000,133.42,,,,,,,1,4
265,482012,5,616315,31536000,772.3,,,,,,,1,4
266,482012,5,642329,31536000,447.06,,,,,,,1,4
267,482012,5,503701,31536000,2688.4,,,,,,,1,4
268,482012,5,571970,31536000,41.22,,,,,,,1,4
269,482012,5,632961,31536000,100.2,,,,,,,1,4
270,482012,5,473173,31536000,3734.96,,,,,,,1,4
271,482012,5,620120,31536000,2516.93,,,,,,,1,4
272,482012,5,575030,31536000,6672.05,,,,,,,1,4
273,492850,5,536346,31536000,1243.11,,,,,,,1,4
274,492850,5,520660,31536000,500.25,,,,,,,1,4
275,492850,5,567195,31536000,1663.24,,,,,,,1,4
276,492850,5,527449,31536000,49.18,,,,,,,1,4
277,492850,5,459381,31536000,380.93,,,,,,,1,4
278,492850,5,595298,31536000,1598.86,,,,,,,1,4
279,492850,5,466907,31536000,355.75,,,,,,,1,4
280,492850,5,589943,31536000,2215.63,,,,,,,1,4
281,492850,5,537281,31536000,392.32,,,,,,,1,4
282,492850,5,523927,31536000,344.5,,,,,,,1,4
283,492850,5,580426,31536000,512.35,,,,,,,1,4
284,492850,5,595581,31536000,15.21,,,,,,,1,4
285,492850,5,503701,31536000,1845.5,,,,,,,1,4
286,492850,5,571970,31536000,136.34,,,,,,,1,4
287,492850,5,644226,31536000,734.04,,,,,,,1,4
288,492850,5,473173,31536000,311.58,,,,,,,1,4
289,492850,5,620120,31536000,1039.37,,,,,,,1,4
290,492850,5,575030,31536000,10152.6,,,,,,,1,4
291,510031,5,569329,31536000,498.36,,,,,,,4,1
292,510031,5,588172,31536000,450.54,,,,,,,4,1
293,510031,5,492850,31536000,630.62,,,,,,,4,1
294,510031,5,636721,31536000,32.96,,,,,,,4,1
295,510031,5,580798,31536000,792.79,,,,,,,4,1
296,510031,5,546593,31536000,1878.82,,,,,,,4,1
297,510031,5,536906,31536000,115.42,,,,,,,4,1
298,536906,5,630626,31536000,1844.96,,,,,,,1,4
299,536906,5,567195,31536000,1525.27,,,,,,,1,4
300,536906,5,527449,31536000,173.56,,,,,,,1,4
301,536906,5,459381,31536000,165.42,,,,,,,1,4
302,536906,5,595298,31536000,309.24,,,,,,,1,4
303,536906,5,466907,31536000,392.75,,,,,,,1,4
304,536906,5,606730,31536000,351.2,,,,,,,1,4
305,536906,5,589943,31536000,852.11,,,,,,,1,4
306,536906,5,577992,31536000,3283.68,,,,,,,1,4
307,536906,5,537281,31536000,278.73,,,,,,,1,4
308,536906,5,616315,31536000,166.04,,,,,,,1,4
309,536906,5,642329,31536000,724.28,,,,,,,1,4
310,536906,5,632961,31536000,334.44,,,,,,,1,4
311,536906,5,473173,31536000,158.92,,,,,,,1,4
312,536906,5,620120,31536000,97.12,,,,,,,1,4
313,546593,5,630626,31536000,9245.31,,,,,,,1,4
314,546593,5,567195,31536000,4241.32,,,,,,,1,4
315,546593,5,527449,31536000,667.15,,,,,,,1,4
316,546593,5,459381,31536000,1042.23,,,,,,,1,4
317,546593,5,595298,31536000,1011.45,,,,,,,1,4
318,546593,5,466907,31536000,679.18,,,,,,,1,4
319,546593,5,589943,31536000,4144.21,,,,,,,1,4
320,546593,5,577992,31536000,5961.09,,,,,,,1,4
321,546593,5,537281,31536000,1102.59,,,,,,,1,4
322,546593,5,580426,31536000,1259.95,,,,,,,1,4
323,546593,5,595581,31536000,1277.66,,,,,,,1,4
324,546593,5,642329,31536000,1527.56,,,,,,,1,4
325,546593,5,503701,31536000,6321.04,,,,,,,1,4
326,546593,5,473173,31536000,2378.14,,,,,,,1,4
327,546593,5,620120,31536000,1986.66,,,,,,,1,4
328,552988,5,569329,31536000,9478.52,,,,,,,4,1
329,552988,5,482012,31536000,18450.2,,,,,,,4,1
330,552988,5,588172,31536000,4410.78,,,,,,,4,1
331,552988,5,492850,31536000,19821.5,,,,,,,4,1
332,552988,5,636721,31536000,13157.7,,,,,,,4,1
333,552988,5,580798,31536000,8773.28,,,,,,,4,1
334,552988,5,546593,31536000,7720.52,,,,,,,4,1
335,552988,5,657526,31536000,37449.4,,,,,,,4,1
336,552988,5,536906,31536000,2614.97,,,,,,,4,1
337,552988,5,464579,31536000,20352.5,,,,,,,4,1
338,569329,5,536346,31536000,115.79,,,,,,,1,4
339,569329,5,567195,31536000,4210.97,,,,,,,1,4
340,569329,5,527449,31536000,775.94,,,,,,,1,4
341,569329,5,459381,31536000,615.23,,,,,,,1,4
342,569329,5,595298,31536000,3991.31,,,,,,,1,4
343,569329,5,466907,31536000,1168.89,,,,,,,1,4
344,569329,5,577992,31536000,2970.54,,,,,,,1,4
345,569329,5,523927,31536000,2.39,,,,,,,1,4
346,569329,5,580426,31536000,1021.95,,,,,,,1,4
347,569329,5,595581,31536000,720.96,,,,,,,1,4
348,569329,5,616315,31536000,609.94,,,,,,,1,4
349,569329,5,503701,31536000,1790.61,,,,,,,1,4
350,569329,5,644226,31536000,2061.71,,,,,,,1,4
351,569329,5,473173,31536000,2165.12,,,,,,,1,4
352,569329,5,620120,31536000,1452.84,,,,,,,1,4
353,569329,5,575030,31536000,14649.5,,,,,,,1,4
354,580798,5,536346,31536000,426.21,,,,,,,1,4
355,580798,5,567195,31536000,109.02,,,,,,,1,4
356,580798,5,527449,31536000,48.73,,,,,,,1,4
