,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType
39,619322,6,509607,6652800,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
40,619322,6,509607,6652800,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
41,619322,6,509607,6652800,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
42,619322,6,509607,6652800,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
43,524153,3,587437,6748571,85.0,,,,,,,1,2
44,619322,2,549891,6950206,520.0,,,,,,,1,2
45,524153,3,623736,7431853,198.0,,,,,,,1,2
46,631903,2,493358,7577296,427.0,,,,,,,1,2
47,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
48,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
49,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
50,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
51,477657,6,616453,7603200,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
52,483784,1,561819,7920737,1.0,0.0,1.0,32.2503,-40.4067,-27.4766,-14.6148,1,1
53,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
54,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
55,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
56,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
57,483784,6,561157,7948800,-1.0,3.0,0.0,-25.0,-111.0,33.0,-41.0,1,5
58,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
59,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
60,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
61,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
62,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
63,477657,1,561819,8308267,1.0,4.0,1.0,-1.17279,-170.646,-27.4766,-14.6148,1,1
64,619322,1,530990,8590844,1.0,3.0,3.0,-24.2286,-111.129,-25.0313,-110.738,1,1
65,524153,3,643087,8747572,8.0,,,,,,,1,2
66,619322,3,569044,9078959,1.0,,,,,,,1,2
67,524153,3,556592,9287027,11.0,,,,,,,1,2
68,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
69,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
70,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
71,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
72,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5
73,594308,1,631903,9699658,1.0,2.0,5.0,-24.1761,93.8902,25.5535,153.235,1,1
74,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
75,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
76,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
77,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
78,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
79,483784,1,549840,10909120,1.0,0.0,5.0,32.2503,-40.4067,22.5232,151.855,1,1
80,524153,3,585589,12134886,278.0,,,,,,,1,2
81,619322,3,579218,12199256,155.0,,,,,,,1,2
82,524153,0,594308,12269175,1.0,,,,,,,1,1
83,524153,0,530990,12457852,1.0,,,,,,,1,1
84,573137,1,530990,12960538,1.0,4.0,3.0,0.259451,-165.576,-25.0313,-110.738,1,1
85,524153,3,567281,13406101,934.0,,,,,,,1,2
86,573137,0,594308,13494250,1.0,,,,,,,1,1
87,619322,3,624532,13595044,80.0,,,,,,,1,2
88,631903,2,493358,14192663,1056.0,,,,,,,1,2
89,561819,2,499177,14353245,1.0,,,,,,,1,2
90,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
91,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
92,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
93,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
94,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5
95,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
96,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
97,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
98,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
99,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5
100,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
101,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
102,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
103,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
104,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
105,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
106,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
107,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
108,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
109,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5
110,524153,3,605235,15507864,1.0,,,,,,,1,2
111,561819,2,499177,16072818,1.0,,,,,,,1,2
112,524153,3,641131,17044303,439.0,,,,,,,1,2
113,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5
114,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5
115,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5
116,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5
117,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5
118,594308,1,549840,17145053,1.0,2.0,5.0,-24.1761,93.8902,22.5232,151.855,1,1
119,549840,0,477657,17222207,1.0,,,,,,,1,1
120,477657,1,619322,17631014,1.0,4.0,3.0,-1.17279,-170.646,-24.2286,-111.129,1,1
121,524153,3,654641,17645450,964.0,,,,,,,1,2
122,619322,2,549891,18864052,33.0,,,,,,,1,2
123,530990,1,561819,19289575,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1,1
124,530990,1,561819,19519615,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1,1
125,524153,3,620076,19883146,877.0,,,,,,,1,2
126,631903,0,524153,19962775,1.0,,,,,,,1,1
127,561819,2,499177,20000430,1.0,,,,,,,1,2
128,631903,0,530990,20238675,1.0,,,,,,,1,1
129,619322,3,492039,20305242,1.0,,,,,,,1,2
130,524153,3,652996,20420670,76.0,,,,,,,1,2
131,619322,0,631903,20434873,1.0,,,,,,,1,1
132,594308,0,631903,20774327,1.0,,,,,,,1,1
133,524153,3,558930,20830850,393.0,,,,,,,1,2
134,561819,3,469675,21090980,99.0,,,,,,,1,2
135,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
136,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
137,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
138,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
139,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5
140,483784,0,549840,22591259,1.0,,,,,,,1,1
141,524153,3,657035,23120130,2116.0,,,,,,,1,2
142,524153,3,590595,23349631,309.0,,,,,,,1,2
143,631903,2,493358,23424003,74.0,,,,,,,1,2
144,524153,3,529694,23440334,390.0,,,,,,,1,2
145,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
146,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
147,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
148,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
149,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5
150,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
151,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
152,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
153,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
154,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5
155,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
156,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
157,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
158,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
159,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5
160,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
161,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
162,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
163,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
164,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5
165,619322,2,549891,26018195,41.0,,,,,,,1,2
166,594308,1,561819,26279498,1.0,2.0,1.0,-24.1761,93.8902,-27.4766,-14.6148,1,1
167,631903,0,477657,26548331,1.0,,,,,,,1,1
168,524153,3,528019,27055650,147.0,,,,,,,1,2
169,477657,0,573137,27310421,1.0,,,,,,,1,1
170,549840,0,524153,28001444,1.0,,,,,,,1,1
171,619322,0,530990,28392298,1.0,,,,,,,1,1
172,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
173,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
174,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
175,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
176,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5
177,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
178,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
179,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
180,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
181,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5
182,619322,3,472749,28685663,6.0,,,,,,,1,2
183,524153,3,550251,28788464,118.0,,,,,,,1,2
184,561819,0,619322,29126902,1.0,,,,,,,1,1
185,524153,3,641131,29210124,1.0,,,,,,,1,2
186,619322,3,483999,29398600,279.0,,,,,,,1,2
187,619322,3,619245,29810175,159.0,,,,,,,1,2
188,524153,3,584229,30162020,1.0,,,,,,,1,2
189,561819,3,544444,30711819,60.0,,,,,,,1,2
190,530990,1,561819,31198737,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1,1
191,524153,3,555931,31363222,685.0,,,,,,,1,2
192,483784,5,503218,31536000,5148.59,,,,,,,1,4
193,483784,5,536346,31536000,12802.8,,,,,,,1,4
194,483784,5,520660,31536000,31733.8,,,,,,,1,4
195,483784,5,567195,31536000,29938.6,,,,,,,1,4
196,483784,5,527449,31536000,983.85,,,,,,,1,4
197,483784,5,459381,31536000,1728.16,,,,,,,1,4
198,483784,5,595298,31536000,6120.39,,,,,,,1,4
199,483784,5,466907,31536000,2657.09,,,,,,,1,4
200,483784,5,589943,31536000,10303.1,,,,,,,1,4
201,483784,5,577992,31536000,18663.5,,,,,,,1,4
202,483784,5,537281,31536000,1956.93,,,,,,,1,4
203,483784,5,523927,31536000,5330.29,,,,,,,1,4
204,483784,5,580426,31536000,18354.9,,,,,,,1,4
205,483784,5,595581,31536000,8666.52,,,,,,,1,4
206,483784,5,616315,31536000,36827.8,,,,,,,1,4
207,483784,5,642329,31536000,8277.9,,,,,,,1,4
208,483784,5,503701,31536000,17303.8,,,,,,,1,4
209,483784,5,571970,31536000,1340.05,,,,,,,1,4
210,483784,5,644226,31536000,7333.98,,,,,,,1,4
211,483784,5,632961,31536000,2588.25,,,,,,,1,4
212,483784,5,473173,31536000,572.69,,,,,,,1,4
213,510031,5,483784,31536000,1201.05,,,,,,,4,1
214,552988,5,483784,31536000,441206.0,,,,,,,4,1
215,620120,5,483784,31536000,2356.79,,,,,,,4,1
216,561819,5,536346,31536000,729.34,,,,,,,1,4
217,561819,5,567195,31536000,1268.58,,,,,,,1,4
218,561819,5,527449,31536000,109.98,,,,,,,1,4
219,561819,5,459381,31536000,61.95,,,,,,,1,4
220,561819,5,595298,31536000,699.05,,,,,,,1,4
221,561819,5,466907,31536000,303.21,,,,,,,1,4
222,561819,5,589943,31536000,541.51,,,,,,,1,4
223,561819,5,577992,31536000,366.28,,,,,,,1,4
224,561819,5,537281,31536000,1011.27,,,,,,,1,4
225,561819,5,523927,31536000,922.76,,,,,,,1,4
226,561819,5,595581,31536000,982.87,,,,,,,1,4
227,561819,5,616315,31536000,418.66,,,,,,,1,4
228,561819,5,642329,31536000,421.73,,,,,,,1,4
229,561819,5,503701,31536000,661.68,,,,,,,1,4
230,561819,5,644226,31536000,1027.12,,,,,,,1,4
231,561819,5,632961,31536000,262.73,,,,,,,1,4
232,561819,5,473173,31536000,2435.24,,,,,,,1,4
233,561819,5,620120,31536000,460.37,,,,,,,1,4
234,561819,5,575030,31536000,2497.95,,,,,,,1,4
235,561819,5,621924,31536000,417.69,,,,,,,1,4
236,552988,5,561819,31536000,11074.4,,,,,,,4,1
237,530990,5,640784,31536000,130.95,,,,,,,1,4
238,530990,5,536346,31536000,1109.22,,,,,,,1,4
239,530990,5,567195,31536000,3451.82,,,,,,,1,4
240,530990,5,527449,31536000,267.97,,,,,,,1,4
241,530990,5,459381,31536000,216.43,,,,,,,1,4
242,530990,5,595298,31536000,2126.4,,,,,,,1,4
243,530990,5,466907,31536000,29.42,,,,,,,1,4
244,530990,5,589943,31536000,2583.05,,,,,,,1,4
245,530990,5,537281,31536000,390.48,,,,,,,1,4
246,530990,5,580426,31536000,749.67,,,,,,,1,4
247,530990,5,595581,31536000,612.18,,,,,,,1,4
248,530990,5,616315,31536000,797.33,,,,,,,1,4
249,530990,5,503701,31536000,2692.27,,,,,,,1,4
250,530990,5,644226,31536000,134.41,,,,,,,1,4
251,530990,5,632961,31536000,62.83,,,,,,,1,4
252,530990,5,473173,31536000,590.84,,,,,,,1,4
253,530990,5,620120,31536000,3139.99,,,,,,,1,4
254,530990,5,575030,31536000,7510.12,,,,,,,1,4
255,510031,5,530990,31536000,325.81,,,,,,,4,1
256,552988,5,530990,31536000,21534.1,,,,,,,4,1
257,619322,5,640784,31536000,444.76,,,,,,,1,4
258,619322,5,536346,31536000,1982.88,,,,,,,1,4
259,619322,5,567195,31536000,4452.55,,,,,,,1,4
260,619322,5,527449,31536000,62.8,,,,,,,1,4
261,619322,5,459381,31536000,379.61,,,,,,,1,4
262,619322,5,595298,31536000,1133.88,,,,,,,1,4
263,619322,5,466907,31536000,655.16,,,,,,,1,4
264,619322,5,577992,31536000,83.88,,,,,,,1,4
265,619322,5,537281,31536000,235.34,,,,,,,1,4
266,619322,5,580426,31536000,534.96,,,,,,,1,4
267,619322,5,595581,31536000,521.92,,,,,,,1,4
268,619322,5,616315,31536000,1411.22,,,,,,,1,4
269,619322,5,642329,31536000,1183.04,,,,,,,1,4
270,619322,5,503701,31536000,253.08,,,,,,,1,4
271,619322,5,571970,31536000,112.12,,,,,,,1,4
272,619322,5,644226,31536000,302.5,,,,,,,1,4
273,619322,5,632961,31536000,248.96,,,,,,,1,4
274,619322,5,473173,31536000,1504.41,,,,,,,1,4
275,619322,5,620120,31536000,5634.9,,,,,,,1,4
276,619322,5,621924,31536000,712.17,,,,,,,1,4
277,552988,5,619322,31536000,25157.9,,,,,,,4,1
278,631903,5,640784,31536000,310.16,,,,,,,1,4
279,631903,5,630626,31536000,3654.46,,,,,,,1,4
280,631903,5,527449,31536000,236.72,,,,,,,1,4
281,631903,5,459381,31536000,205.47,,,,,,,1,4
282,631903,5,595298,31536000,1661.68,,,,,,,1,4
283,631903,5,466907,31536000,794.81,,,,,,,1,4
284,631903,5,606730,31536000,268.99,,,,,,,1,4
285,631903,5,589943,31536000,1605.74,,,,,,,1,4
286,631903,5,537281,31536000,717.54,,,,,,,1,4
287,631903,5,523927,31536000,2819.24,,,,,,,1,4
288,631903,5,580426,31536000,529.93,,,,,,,1,4
289,631903,5,595581,31536000,355.59,,,,,,,1,4
290,631903,5,503701,31536000,2988.87,,,,,,,1,4
291,631903,5,571970,31536000,62.49,,,,,,,1,4
292,631903,5,473173,31536000,822.66,,,,,,,1,4
293,631903,5,620120,31536000,3515.59,,,,,,,1,4
294,631903,5,575030,31536000,5123.35,,,,,,,1,4
295,552988,5,631903,31536000,23118.1,,,,,,,4,1
296,524153,5,640784,31536000,229.28,,,,,,,1,4
297,524153,5,536346,31536000,3631.34,,,,,,,1,4
298,524153,5,527449,31536000,1348.59,,,,,,,1,4
299,524153,5,459381,31536000,1171.36,,,,,,,1,4
300,524153,5,595298,31536000,7740.68,,,,,,,1,4
301,524153,5,466907,31536000,143.57,,,,,,,1,4
302,524153,5,589943,31536000,4739.4,,,,,,,1,4
303,524153,5,537281,31536000,315.31,,,,,,,1,4
304,524153,5,595581,31536000,507.95,,,,,,,1,4
305,524153,5,616315,31536000,3609.81,,,,,,,1,4
306,524153,5,642329,31536000,930.86,,,,,,,1,4
307,524153,5,503701,31536000,6028.1,,,,,,,1,4
308,524153,5,571970,31536000,11.03,,,,,,,1,4
309,524153,5,644226,31536000,2189.28,,,,,,,1,4
310,524153,5,473173,31536000,21.71,,,,,,,1,4
311,524153,5,620120,31536000,1807.45,,,,,,,1,4
312,524153,5,575030,31536000,17503.1,,,,,,,1,4
313,524153,5,621924,31536000,3196.25,,,,,,,1,4
314,510031,5,524153,31536000,4561.47,,,,,,,4,1
315,552988,5,524153,31536000,23069.8,,,,,,,4,1
316,549840,5,640784,31536000,205.38,,,,,,,1,4
317,549840,5,536346,31536000,713.73,,,,,,,1,4
318,549840,5,567195,31536000,2024.76,,,,,,,1,4
319,549840,5,527449,31536000,223.53,,,,,,,1,4
320,549840,5,459381,31536000,574.87,,,,,,,1,4
321,549840,5,595298,31536000,195.71,,,,,,,1,4
322,549840,5,466907,31536000,386.66,,,,,,,1,4
323,549840,5,589943,31536000,1291.33,,,,,,,1,4
324,549840,5,577992,31536000,2987.84,,,,,,,1,4
325,549840,5,537281,31536000,392.46,,,,,,,1,4
326,549840,5,523927,31536000,345.49,,,,,,,1,4
327,549840,5,616315,31536000,216.7,,,,,,,1,4
328,549840,5,503701,31536000,2683.2,,,,,,,1,4
329,549840,5,644226,31536000,643.26,,,,,,,1,4
330,549840,5,632961,31536000,273.58,,,,,,,1,4
331,549840,5,473173,31536000,1676.57,,,,,,,1,4
332,549840,5,620120,31536000,653.86,,,,,,,1,4
333,549840,5,575030,31536000,4156.52,,,,,,,1,4
334,549840,5,621924,31536000,248.04,,,,,,,1,4
335,510031,5,549840,31536000,762.06,,,,,,,4,1
336,552988,5,549840,31536000,10144.0,,,,,,,4,1
337,477657,5,640784,31536000,101.86,,,,,,,1,4
338,477657,5,630626,31536000,1164.18,,,,,,,1,4
339,477657,5,567195,31536000,118.6,,,,,,,1,4
340,477657,5,527449,31536000,116.35,,,,,,,1,4
341,477657,5,459381,31536000,146.31,,,,,,,1,4
342,477657,5,595298,31536000,718.46,,,,,,,1,4
343,477657,5,466907,31536000,252.01,,,,,,,1,4
344,477657,5,589943,31536000,565.75,,,,,,,1,4
345,477657,5,595581,31536000,302.61,,,,,,,1,4
346,477657,5,616315,31536000,581.82,,,,,,,1,4
347,477657,5,503701,31536000,513.34,,,,,,,1,4
348,477657,5,571970,31536000,0.17,,,,,,,1,4
349,477657,5,473173,31536000,437.04,,,,,,,1,4
350,477657,5,620120,31536000,162.53,,,,,,,1,4
351,477657,5,575030,31536000,2123.92,,,,,,,1,4
352,510031,5,477657,31536000,392.38,,,,,,,4,1
353,552988,5,477657,31536000,3562.94,,,,,,,4,1
354,594308,5,536346,31536000,2416.01,,,,,,,1,4
355,594308,5,520660,31536000,2240.53,,,,,,,1,4
356,594308,5,567195,31536000,3651.56,,,,,,,1,4
357,594308,5,527449,31536000,487.49,,,,,,,1,4
358,594308,5,459381,31536000,298.61,,,,,,,1,4
359,594308,5,595298,31536000,81.19,,,,,,,1,4
360,594308,5,466907,31536000,632.36,,,,,,,1,4
361,594308,5,589943,31536000,71.01,,,,,,,1,4
362,594308,5,523927,31536000,2959.18,,,,,,,1,4
363,594308,5,580426,31536000,247.67,,,,,,,1,4
364,594308,5,595581,31536000,3002.98,,,,,,,1,4
365,594308,5,616315,31536000,2958.78,,,,,,,1,4
366,594308,5,642329,31536000,571.12,,,,,,,1,4
367,594308,5,503701,31536000,1019.14,,,,,,,1,4
368,594308,5,644226,31536000,974.96,,,,,,,1,4
369,594308,5,632961,31536000,284.64,,,,,,,1,4
370,594308,5,473173,31536000,657.17,,,,,,,1,4
371,594308,5,620120,31536000,3468.46,,,,,,,1,4
372,594308,5,575030,31536000,6971.99,,,,,,,1,4
373,594308,5,621924,31536000,190.0,,,,,,,1,4
374,510031,5,594308,31536000,1693.86,,,,,,,4,1
375,552988,5,594308,31536000,33720.8,,,,,,,4,1
376,573137,5,640784,31536000,581.83,,,,,,,1,4
377,573137,5,630626,31536000,254.74,,,,,,,1,4
378,573137,5,567195,31536000,1357.29,,,,,,,1,4
379,573137,5,527449,31536000,45.68,,,,,,,1,4
380,573137,5,459381,31536000,210.35,,,,,,,1,4
381,573137,5,595298,31536000,1725.25,,,,,,,1,4
382,573137,5,466907,31536000,322.4,,,,,,,1,4
383,573137,5,589943,31536000,2555.9,,,,,,,1,4
384,573137,5,577992,31536000,83.46,,,,,,,1,4
385,573137,5,537281,31536000,426.33,,,,,,,1,4
386,573137,5,580426,31536000,53.93,,,,,,,1,4
387,573137,5,595581,31536000,625.06,,,,,,,1,4
388,573137,5,503701,31536000,1210.4,,,,,,,1,4
389,573137,5,632961,31536000,297.91,,,,,,,1,4
390,573137,5,473173,31536000,248.56,,,,,,,1,4
391,573137,5,620120,31536000,1295.19,,,,,,,1,4
392,573137,5,575030,31536000,4835.03,,,,,,,1,4
393,573137,5,621924,31536000,328.93,,,,,,,1,4
394,552988,5,573137,31536000,11488.3,,,,,,,4,1
