,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType,similar_template_node,similarity
60,60,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,45.0,63.12863624124503
61,61,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,45.0,63.12863624124503
62,62,619322,6,509607,8294400,3.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,45.0,63.12863624124503
63,63,477657,1,561819,8308267,1.0,4.0,1.0,-1.17279,-170.646,-27.4766,-14.6148,1,1,,0.0
64,64,619322,1,530990,8590844,1.0,3.0,3.0,-24.2286,-111.129,-25.0313,-110.738,1,1,45.0,63.12863624124503
65,65,524153,3,643087,8747572,8.0,,,,,,,1,2,56.0,64.76885148062729
66,66,619322,3,569044,9078959,1.0,,,,,,,1,2,45.0,63.12863624124503
67,67,524153,3,556592,9287027,11.0,,,,,,,1,2,56.0,64.76885148062729
68,68,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5,45.0,63.12863624124503
69,69,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5,45.0,63.12863624124503
70,70,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5,45.0,63.12863624124503
71,71,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5,45.0,63.12863624124503
72,72,619322,6,616453,9504000,2.0,3.0,5.0,-25.0,-111.0,22.0,156.0,1,5,45.0,63.12863624124503
73,73,594308,1,631903,9699658,1.0,2.0,5.0,-24.1761,93.8902,25.5535,153.235,1,1,,0.0
74,74,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
75,75,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
76,76,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
77,77,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
78,78,594308,6,509607,10713600,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
79,79,483784,1,549840,10909120,1.0,0.0,5.0,32.2503,-40.4067,22.5232,151.855,1,1,,0.0
80,80,524153,3,585589,12134886,278.0,,,,,,,1,2,56.0,64.76885148062729
81,81,619322,3,579218,12199256,155.0,,,,,,,1,2,45.0,63.12863624124503
82,82,524153,0,594308,12269175,1.0,,,,,,,1,1,56.0,64.76885148062729
83,83,524153,0,530990,12457852,1.0,,,,,,,1,1,56.0,64.76885148062729
84,84,573137,1,530990,12960538,1.0,4.0,3.0,0.259451,-165.576,-25.0313,-110.738,1,1,,0.0
85,85,524153,3,567281,13406101,934.0,,,,,,,1,2,56.0,64.76885148062729
86,86,573137,0,594308,13494250,1.0,,,,,,,1,1,,0.0
87,87,619322,3,624532,13595044,80.0,,,,,,,1,2,45.0,63.12863624124503
88,88,631903,2,493358,14192663,1056.0,,,,,,,1,2,,0.0
89,89,561819,2,499177,14353245,1.0,,,,,,,1,2,,0.0
90,90,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5,,0.0
91,91,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5,,0.0
92,92,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5,,0.0
93,93,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5,,0.0
94,94,483784,6,561157,14515200,-1.0,1.0,0.0,-29.0,-13.0,33.0,-41.0,1,5,,0.0
95,95,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5,45.0,63.12863624124503
96,96,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5,45.0,63.12863624124503
97,97,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5,45.0,63.12863624124503
98,98,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5,45.0,63.12863624124503
99,99,619322,6,625756,14947200,-1.0,2.0,3.0,-22.0,91.0,-25.0,-111.0,1,5,45.0,63.12863624124503
100,100,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
101,101,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
102,102,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
103,103,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
104,104,483784,6,561157,15120000,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
105,105,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5,,0.0
106,106,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5,,0.0
107,107,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5,,0.0
108,108,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5,,0.0
109,109,477657,6,616453,15120000,1.0,0.0,5.0,33.0,-41.0,22.0,156.0,1,5,,0.0
110,110,524153,3,605235,15507864,1.0,,,,,,,1,2,56.0,64.76885148062729
111,111,561819,2,499177,16072818,1.0,,,,,,,1,2,,0.0
112,112,524153,3,641131,17044303,439.0,,,,,,,1,2,56.0,64.76885148062729
113,113,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5,,0.0
114,114,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5,,0.0
115,115,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5,,0.0
116,116,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5,,0.0
117,117,477657,6,499467,17107200,5.0,4.0,2.0,1.0,-165.0,-22.0,91.0,1,5,,0.0
118,118,594308,1,549840,17145053,1.0,2.0,5.0,-24.1761,93.8902,22.5232,151.855,1,1,,0.0
119,119,549840,0,477657,17222207,1.0,,,,,,,1,1,,0.0
120,120,477657,1,619322,17631014,1.0,4.0,3.0,-1.17279,-170.646,-24.2286,-111.129,1,1,,0.0
121,121,524153,3,654641,17645450,964.0,,,,,,,1,2,56.0,64.76885148062729
122,122,619322,2,549891,18864052,33.0,,,,,,,1,2,45.0,63.12863624124503
123,123,530990,1,561819,19289575,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1,1,657187.0,46.35785353683063
124,124,530990,1,561819,19519615,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1,1,657187.0,46.35785353683063
125,125,524153,3,620076,19883146,877.0,,,,,,,1,2,56.0,64.76885148062729
126,126,631903,0,524153,19962775,1.0,,,,,,,1,1,,0.0
127,127,561819,2,499177,20000430,1.0,,,,,,,1,2,,0.0
128,128,631903,0,530990,20238675,1.0,,,,,,,1,1,,0.0
129,129,619322,3,492039,20305242,1.0,,,,,,,1,2,45.0,63.12863624124503
130,130,524153,3,652996,20420670,76.0,,,,,,,1,2,56.0,64.76885148062729
131,131,619322,0,631903,20434873,1.0,,,,,,,1,1,45.0,63.12863624124503
132,132,594308,0,631903,20774327,1.0,,,,,,,1,1,,0.0
133,133,524153,3,558930,20830850,393.0,,,,,,,1,2,56.0,64.76885148062729
134,134,561819,3,469675,21090980,99.0,,,,,,,1,2,,0.0
135,135,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5,45.0,63.12863624124503
136,136,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5,45.0,63.12863624124503
137,137,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5,45.0,63.12863624124503
138,138,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5,45.0,63.12863624124503
139,139,619322,6,657173,21168000,3.0,3.0,1.0,-25.0,-111.0,-29.0,-13.0,1,5,45.0,63.12863624124503
140,140,483784,0,549840,22591259,1.0,,,,,,,1,1,,0.0
141,141,524153,3,657035,23120130,2116.0,,,,,,,1,2,56.0,64.76885148062729
142,142,524153,3,590595,23349631,309.0,,,,,,,1,2,56.0,64.76885148062729
143,143,631903,2,493358,23424003,74.0,,,,,,,1,2,,0.0
144,144,524153,3,529694,23440334,390.0,,,,,,,1,2,56.0,64.76885148062729
145,145,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5,,0.0
146,146,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5,,0.0
147,147,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5,,0.0
148,148,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5,,0.0
149,149,594308,6,561157,23587200,4.0,2.0,0.0,-22.0,91.0,33.0,-41.0,1,5,,0.0
150,150,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
151,151,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
152,152,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
153,153,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
154,154,483784,6,561157,24105600,-1.0,0.0,0.0,33.0,-41.0,33.0,-41.0,1,5,,0.0
155,155,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
156,156,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
157,157,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
158,158,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
159,159,594308,6,509607,24710400,1.0,2.0,4.0,-22.0,91.0,1.0,-165.0,1,5,,0.0
160,160,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5,,0.0
161,161,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5,,0.0
162,162,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5,,0.0
163,163,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5,,0.0
164,164,477657,6,561157,26006400,1.0,4.0,0.0,1.0,-165.0,33.0,-41.0,1,5,,0.0
165,165,619322,2,549891,26018195,41.0,,,,,,,1,2,45.0,63.12863624124503
166,166,594308,1,561819,26279498,1.0,2.0,1.0,-24.1761,93.8902,-27.4766,-14.6148,1,1,,0.0
167,167,631903,0,477657,26548331,1.0,,,,,,,1,1,,0.0
168,168,524153,3,528019,27055650,147.0,,,,,,,1,2,56.0,64.76885148062729
169,169,477657,0,573137,27310421,1.0,,,,,,,1,1,,0.0
170,170,549840,0,524153,28001444,1.0,,,,,,,1,1,,0.0
171,171,619322,0,530990,28392298,1.0,,,,,,,1,1,45.0,63.12863624124503
172,172,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5,,0.0
173,173,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5,,0.0
174,174,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5,,0.0
175,175,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5,,0.0
176,176,573137,6,616453,28598400,0.0,4.0,5.0,1.0,-165.0,22.0,156.0,1,5,,0.0
177,177,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,,0.0
178,178,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,,0.0
179,179,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,,0.0
180,180,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,,0.0
181,181,573137,6,509607,28684800,-1.0,3.0,4.0,-25.0,-111.0,1.0,-165.0,1,5,,0.0
182,182,619322,3,472749,28685663,6.0,,,,,,,1,2,45.0,63.12863624124503
183,183,524153,3,550251,28788464,118.0,,,,,,,1,2,56.0,64.76885148062729
184,184,561819,0,619322,29126902,1.0,,,,,,,1,1,,0.0
185,185,524153,3,641131,29210124,1.0,,,,,,,1,2,56.0,64.76885148062729
186,186,619322,3,483999,29398600,279.0,,,,,,,1,2,45.0,63.12863624124503
187,187,619322,3,619245,29810175,159.0,,,,,,,1,2,45.0,63.12863624124503
188,188,524153,3,584229,30162020,1.0,,,,,,,1,2,56.0,64.76885148062729
189,189,561819,3,544444,30711819,60.0,,,,,,,1,2,,0.0
190,190,530990,1,561819,31198737,1.0,3.0,1.0,-25.0313,-110.738,-27.4766,-14.6148,1,1,657187.0,46.35785353683063
191,191,524153,3,555931,31363222,685.0,,,,,,,1,2,56.0,64.76885148062729
192,192,483784,5,503218,31536000,5148.59,,,,,,,1,4,,0.0
193,193,483784,5,536346,31536000,12802.8,,,,,,,1,4,,0.0
194,194,483784,5,520660,31536000,31733.8,,,,,,,1,4,,0.0
195,195,483784,5,567195,31536000,29938.6,,,,,,,1,4,,0.0
196,196,483784,5,527449,31536000,983.85,,,,,,,1,4,,0.0
197,197,483784,5,459381,31536000,1728.16,,,,,,,1,4,,0.0
198,198,483784,5,595298,31536000,6120.39,,,,,,,1,4,,0.0
199,199,483784,5,466907,31536000,2657.09,,,,,,,1,4,,0.0
200,200,483784,5,589943,31536000,10303.1,,,,,,,1,4,,0.0
201,201,483784,5,577992,31536000,18663.5,,,,,,,1,4,,0.0
202,202,483784,5,537281,31536000,1956.93,,,,,,,1,4,,0.0
203,203,483784,5,523927,31536000,5330.29,,,,,,,1,4,,0.0
204,204,483784,5,580426,31536000,18354.9,,,,,,,1,4,,0.0
205,205,483784,5,595581,31536000,8666.52,,,,,,,1,4,,0.0
206,206,483784,5,616315,31536000,36827.8,,,,,,,1,4,,0.0
207,207,483784,5,642329,31536000,8277.9,,,,,,,1,4,,0.0
208,208,483784,5,503701,31536000,17303.8,,,,,,,1,4,,0.0
209,209,483784,5,571970,31536000,1340.05,,,,,,,1,4,,0.0
210,210,483784,5,644226,31536000,7333.98,,,,,,,1,4,,0.0
211,211,483784,5,632961,31536000,2588.25,,,,,,,1,4,,0.0
212,212,483784,5,473173,31536000,572.69,,,,,,,1,4,,0.0
213,213,510031,5,483784,31536000,1201.05,,,,,,,4,1,,0.0
214,214,552988,5,483784,31536000,441206.0,,,,,,,4,1,44.0,61.64165719058307
215,215,620120,5,483784,31536000,2356.79,,,,,,,4,1,,0.0
216,216,561819,5,536346,31536000,729.34,,,,,,,1,4,,0.0
217,217,561819,5,567195,31536000,1268.58,,,,,,,1,4,,0.0
218,218,561819,5,527449,31536000,109.98,,,,,,,1,4,,0.0
219,219,561819,5,459381,31536000,61.95,,,,,,,1,4,,0.0
220,220,561819,5,595298,31536000,699.05,,,,,,,1,4,,0.0
221,221,561819,5,466907,31536000,303.21,,,,,,,1,4,,0.0
222,222,561819,5,589943,31536000,541.51,,,,,,,1,4,,0.0
223,223,561819,5,577992,31536000,366.28,,,,,,,1,4,,0.0
224,224,561819,5,537281,31536000,1011.27,,,,,,,1,4,,0.0
225,225,561819,5,523927,31536000,922.76,,,,,,,1,4,,0.0
226,226,561819,5,595581,31536000,982.87,,,,,,,1,4,,0.0
227,227,561819,5,616315,31536000,418.66,,,,,,,1,4,,0.0
228,228,561819,5,642329,31536000,421.73,,,,,,,1,4,,0.0
229,229,561819,5,503701,31536000,661.68,,,,,,,1,4,,0.0
230,230,561819,5,644226,31536000,1027.12,,,,,,,1,4,,0.0
231,231,561819,5,632961,31536000,262.73,,,,,,,1,4,,0.0
232,232,561819,5,473173,31536000,2435.24,,,,,,,1,4,,0.0
233,233,561819,5,620120,31536000,460.37,,,,,,,1,4,,0.0
234,234,561819,5,575030,31536000,2497.95,,,,,,,1,4,,0.0
235,235,561819,5,621924,31536000,417.69,,,,,,,1,4,,0.0
236,236,552988,5,561819,31536000,11074.4,,,,,,,4,1,44.0,61.64165719058307
237,237,530990,5,640784,31536000,130.95,,,,,,,1,4,657187.0,46.35785353683063
238,238,530990,5,536346,31536000,1109.22,,,,,,,1,4,657187.0,46.35785353683063
239,239,530990,5,567195,31536000,3451.82,,,,,,,1,4,657187.0,46.35785353683063
240,240,530990,5,527449,31536000,267.97,,,,,,,1,4,657187.0,46.35785353683063
241,241,530990,5,459381,31536000,216.43,,,,,,,1,4,657187.0,46.35785353683063
242,242,530990,5,595298,31536000,2126.4,,,,,,,1,4,657187.0,46.35785353683063
243,243,530990,5,466907,31536000,29.42,,,,,,,1,4,657187.0,46.35785353683063
244,244,530990,5,589943,31536000,2583.05,,,,,,,1,4,657187.0,46.35785353683063
245,245,530990,5,537281,31536000,390.48,,,,,,,1,4,657187.0,46.35785353683063
246,246,530990,5,580426,31536000,749.67,,,,,,,1,4,657187.0,46.35785353683063
247,247,530990,5,595581,31536000,612.18,,,,,,,1,4,657187.0,46.35785353683063
248,248,530990,5,616315,31536000,797.33,,,,,,,1,4,657187.0,46.35785353683063
249,249,530990,5,503701,31536000,2692.27,,,,,,,1,4,657187.0,46.35785353683063
250,250,530990,5,644226,31536000,134.41,,,,,,,1,4,657187.0,46.35785353683063
251,251,530990,5,632961,31536000,62.83,,,,,,,1,4,657187.0,46.35785353683063
252,252,530990,5,473173,31536000,590.84,,,,,,,1,4,657187.0,46.35785353683063
253,253,530990,5,620120,31536000,3139.99,,,,,,,1,4,657187.0,46.35785353683063
254,254,530990,5,575030,31536000,7510.12,,,,,,,1,4,657187.0,46.35785353683063
255,255,510031,5,530990,31536000,325.81,,,,,,,4,1,,0.0
256,256,552988,5,530990,31536000,21534.1,,,,,,,4,1,44.0,61.64165719058307
257,257,619322,5,640784,31536000,444.76,,,,,,,1,4,45.0,63.12863624124503
258,258,619322,5,536346,31536000,1982.88,,,,,,,1,4,45.0,63.12863624124503
259,259,619322,5,567195,31536000,4452.55,,,,,,,1,4,45.0,63.12863624124503
260,260,619322,5,527449,31536000,62.8,,,,,,,1,4,45.0,63.12863624124503
261,261,619322,5,459381,31536000,379.61,,,,,,,1,4,45.0,63.12863624124503
262,262,619322,5,595298,31536000,1133.88,,,,,,,1,4,45.0,63.12863624124503
263,263,619322,5,466907,31536000,655.16,,,,,,,1,4,45.0,63.12863624124503
264,264,619322,5,577992,31536000,83.88,,,,,,,1,4,45.0,63.12863624124503
265,265,619322,5,537281,31536000,235.34,,,,,,,1,4,45.0,63.12863624124503
266,266,619322,5,580426,31536000,534.96,,,,,,,1,4,45.0,63.12863624124503
267,267,619322,5,595581,31536000,521.92,,,,,,,1,4,45.0,63.12863624124503
268,268,619322,5,616315,31536000,1411.22,,,,,,,1,4,45.0,63.12863624124503
269,269,619322,5,642329,31536000,1183.04,,,,,,,1,4,45.0,63.12863624124503
270,270,619322,5,503701,31536000,253.08,,,,,,,1,4,45.0,63.12863624124503
271,271,619322,5,571970,31536000,112.12,,,,,,,1,4,45.0,63.12863624124503
272,272,619322,5,644226,31536000,302.5,,,,,,,1,4,45.0,63.12863624124503
273,273,619322,5,632961,31536000,248.96,,,,,,,1,4,45.0,63.12863624124503
274,274,619322,5,473173,31536000,1504.41,,,,,,,1,4,45.0,63.12863624124503
275,275,619322,5,620120,31536000,5634.9,,,,,,,1,4,45.0,63.12863624124503
276,276,619322,5,621924,31536000,712.17,,,,,,,1,4,45.0,63.12863624124503
277,277,552988,5,619322,31536000,25157.9,,,,,,,4,1,44.0,61.64165719058307
278,278,631903,5,640784,31536000,310.16,,,,,,,1,4,,0.0
279,279,631903,5,630626,31536000,3654.46,,,,,,,1,4,,0.0
280,280,631903,5,527449,31536000,236.72,,,,,,,1,4,,0.0
281,281,631903,5,459381,31536000,205.47,,,,,,,1,4,,0.0
282,282,631903,5,595298,31536000,1661.68,,,,,,,1,4,,0.0
283,283,631903,5,466907,31536000,794.81,,,,,,,1,4,,0.0
284,284,631903,5,606730,31536000,268.99,,,,,,,1,4,,0.0
285,285,631903,5,589943,31536000,1605.74,,,,,,,1,4,,0.0
286,286,631903,5,537281,31536000,717.54,,,,,,,1,4,,0.0
287,287,631903,5,523927,31536000,2819.24,,,,,,,1,4,,0.0
288,288,631903,5,580426,31536000,529.93,,,,,,,1,4,,0.0
289,289,631903,5,595581,31536000,355.59,,,,,,,1,4,,0.0
290,290,631903,5,503701,31536000,2988.87,,,,,,,1,4,,0.0
291,291,631903,5,571970,31536000,62.49,,,,,,,1,4,,0.0
292,292,631903,5,473173,31536000,822.66,,,,,,,1,4,,0.0
