,Unnamed: 0_x,Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Source_NodeType,Target_NodeType,similar_template_node,similarity
39,39,515794,1,629627,1733739,1.0,4.0,4.0,6.71518,-165.251,-1.16067,-162.983,1,1,,0.0
40,40,572413,1,505965,1736351,1.0,4.0,4.0,-2.24962,-165.651,-3.88606,-166.186,1,1,45.0,53.70331606525152
41,41,505965,0,629627,1758690,1.0,,,,,,,1,1,58.0,71.36260669364304
42,42,629627,1,505965,1779937,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,1,1,39.0,88.01637179364411
43,43,515794,0,505965,1791802,1.0,,,,,,,1,1,,0.0
44,44,505965,0,629627,1797636,1.0,,,,,,,1,1,58.0,71.36260669364304
45,45,629627,1,515794,1804143,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.251,1,1,39.0,88.01637179364411
46,46,515794,1,629627,1810012,1.0,4.0,4.0,6.71518,-165.251,-1.16067,-162.983,1,1,,0.0
47,47,505965,0,629627,1817071,1.0,,,,,,,1,1,58.0,71.36260669364304
48,48,572413,1,629627,1821154,1.0,4.0,4.0,-2.24962,-165.651,-1.16067,-162.983,1,1,45.0,53.70331606525152
49,49,572413,1,629627,1830463,1.0,4.0,4.0,-2.24962,-165.651,-1.16067,-162.983,1,1,45.0,53.70331606525152
50,50,572413,1,505965,1844074,1.0,4.0,4.0,-2.24962,-165.651,-3.88606,-166.186,1,1,45.0,53.70331606525152
51,51,572413,1,505965,1873199,1.0,4.0,4.0,-2.24962,-165.651,-3.88606,-166.186,1,1,45.0,53.70331606525152
52,52,541017,0,563211,1982342,1.0,,,,,,,1,1,,0.0
53,53,585212,1,563211,2213247,1.0,4.0,1.0,5.62833,-161.113,-27.3353,-18.2227,1,1,37.0,77.20252631831997
54,54,541017,1,629627,2381635,1.0,1.0,4.0,-29.4524,-13.6491,-1.16067,-162.983,1,1,,0.0
55,55,585212,1,541017,2457218,1.0,4.0,1.0,5.62833,-161.113,-29.4524,-13.6491,1,1,37.0,77.20252631831997
56,56,585212,1,599441,2507087,1.0,4.0,4.0,5.62833,-161.113,2.74785,-162.275,1,1,37.0,77.20252631831997
57,57,541017,1,563211,2585350,1.0,1.0,1.0,-29.4524,-13.6491,-27.3353,-18.2227,1,1,,0.0
58,58,599441,0,527597,2746226,1.0,,,,,,,1,1,,0.0
59,59,582851,1,541017,2875591,1.0,1.0,1.0,-26.6688,-7.31949,-29.4524,-13.6491,1,1,,0.0
60,60,629627,0,585212,2950741,1.0,,,,,,,1,1,39.0,88.01637179364411
61,61,599441,0,534034,3023537,1.0,,,,,,,1,1,,0.0
62,62,527597,0,563211,3050236,1.0,,,,,,,1,1,,0.0
63,63,582851,1,527597,3110367,1.0,1.0,1.0,-26.6688,-7.31949,-27.555,-13.373,1,1,,0.0
64,64,599441,0,629627,3153653,1.0,,,,,,,1,1,,0.0
65,65,582851,1,585212,3225713,1.0,1.0,4.0,-26.6688,-7.31949,5.62833,-161.113,1,1,,0.0
66,66,629627,0,582851,3409195,1.0,,,,,,,1,1,39.0,88.01637179364411
67,67,582851,1,563211,3422276,1.0,1.0,1.0,-26.6688,-7.31949,-27.3353,-18.2227,1,1,,0.0
68,68,541017,1,563211,3502862,1.0,1.0,1.0,-29.4524,-13.6491,-27.3353,-18.2227,1,1,,0.0
69,69,629627,0,599441,3581012,1.0,,,,,,,1,1,39.0,88.01637179364411
70,70,563211,0,585212,4177530,1.0,,,,,,,1,1,65.0,58.69711579473559
71,71,534034,0,629627,4287760,1.0,,,,,,,1,1,,0.0
72,72,541017,0,527597,4424230,1.0,,,,,,,1,1,,0.0
73,73,629627,0,585212,4440724,1.0,,,,,,,1,1,39.0,88.01637179364411
74,74,629627,0,527597,4555568,1.0,,,,,,,1,1,39.0,88.01637179364411
75,75,527597,0,534034,4752011,1.0,,,,,,,1,1,,0.0
76,76,629627,0,599441,4819651,1.0,,,,,,,1,1,39.0,88.01637179364411
77,77,644830,0,585212,4940501,1.0,,,,,,,1,1,527449.0,63.06768464121948
78,78,527597,1,585212,4954955,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1,1,,0.0
79,79,644830,0,488928,4992132,1.0,,,,,,,1,1,527449.0,63.06768464121948
80,80,527597,1,585212,5005411,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1,1,,0.0
81,81,527597,0,599441,5032573,1.0,,,,,,,1,1,,0.0
82,82,534034,0,629627,5150002,1.0,,,,,,,1,1,,0.0
83,83,541017,0,599441,5179013,1.0,,,,,,,1,1,,0.0
84,84,527597,0,629627,5254924,1.0,,,,,,,1,1,,0.0
85,85,541017,1,629627,5393531,1.0,1.0,4.0,-29.4524,-13.6491,-1.16067,-162.983,1,1,,0.0
86,86,527597,0,585212,5573115,1.0,,,,,,,1,1,,0.0
87,87,585212,0,644830,5573577,1.0,,,,,,,1,1,37.0,77.20252631831997
88,88,488928,0,585212,5720004,1.0,,,,,,,1,1,,0.0
89,89,527597,1,534034,5742927,1.0,1.0,4.0,-27.555,-13.373,0.486228,-168.472,1,1,,0.0
90,90,599441,0,585212,5814474,1.0,,,,,,,1,1,,0.0
91,91,585212,0,644830,5870257,1.0,,,,,,,1,1,37.0,77.20252631831997
92,92,585212,0,488928,5876469,1.0,,,,,,,1,1,37.0,77.20252631831997
93,93,534034,0,585212,5906427,1.0,,,,,,,1,1,,0.0
94,94,644830,0,488928,5932656,1.0,,,,,,,1,1,527449.0,63.06768464121948
95,95,585212,1,629627,5992930,1.0,4.0,4.0,5.62833,-161.113,-1.16067,-162.983,1,1,37.0,77.20252631831997
96,96,488928,0,585212,6002958,1.0,,,,,,,1,1,,0.0
97,97,527597,1,599441,6010507,1.0,1.0,4.0,-27.555,-13.373,2.74785,-162.275,1,1,,0.0
98,98,644830,0,585212,6015112,1.0,,,,,,,1,1,527449.0,63.06768464121948
99,99,585212,0,488928,6226591,1.0,,,,,,,1,1,37.0,77.20252631831997
100,100,585212,0,488928,6272425,1.0,,,,,,,1,1,37.0,77.20252631831997
101,101,582851,1,629627,6341437,1.0,1.0,4.0,-26.6688,-7.31949,-1.16067,-162.983,1,1,,0.0
102,102,488928,0,585212,6359006,1.0,,,,,,,1,1,,0.0
103,103,527597,1,563211,6384799,1.0,1.0,1.0,-27.555,-13.373,-27.3353,-18.2227,1,1,,0.0
104,104,585212,1,629627,6426720,1.0,4.0,4.0,5.62833,-161.113,-1.16067,-162.983,1,1,37.0,77.20252631831997
105,105,541017,0,585212,6443424,1.0,,,,,,,1,1,,0.0
106,106,629627,0,534034,6598227,1.0,,,,,,,1,1,39.0,88.01637179364411
107,107,585212,1,563211,6616656,1.0,4.0,1.0,5.62833,-161.113,-27.3353,-18.2227,1,1,37.0,77.20252631831997
108,108,488928,0,585212,6703224,1.0,,,,,,,1,1,,0.0
109,109,585212,0,644830,6733654,1.0,,,,,,,1,1,37.0,77.20252631831997
110,110,527597,1,585212,6751549,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1,1,,0.0
111,111,585212,1,599441,6784532,1.0,4.0,4.0,5.62833,-161.113,2.74785,-162.275,1,1,37.0,77.20252631831997
112,112,644830,0,585212,6821216,1.0,,,,,,,1,1,527449.0,63.06768464121948
113,113,541017,0,585212,6864201,1.0,,,,,,,1,1,,0.0
114,114,599441,0,582851,6878154,1.0,,,,,,,1,1,,0.0
115,115,585212,0,488928,6941544,1.0,,,,,,,1,1,37.0,77.20252631831997
116,116,527597,1,582851,6944750,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.31949,1,1,,0.0
117,117,644830,0,488928,7096778,1.0,,,,,,,1,1,527449.0,63.06768464121948
118,118,585212,1,563211,7097908,1.0,4.0,1.0,5.62833,-161.113,-27.3353,-18.2227,1,1,37.0,77.20252631831997
119,119,488928,0,585212,7127283,1.0,,,,,,,1,1,,0.0
120,120,582851,1,563211,7191426,1.0,1.0,1.0,-26.6688,-7.31949,-27.3353,-18.2227,1,1,,0.0
121,121,644830,0,488928,7243181,1.0,,,,,,,1,1,527449.0,63.06768464121948
122,122,527597,1,582851,7261450,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.31949,1,1,,0.0
123,123,541017,0,527597,7359754,1.0,,,,,,,1,1,,0.0
124,124,527597,1,582851,7388590,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.31949,1,1,,0.0
125,125,585212,0,644830,7489945,1.0,,,,,,,1,1,37.0,77.20252631831997
126,126,527597,1,585212,7574087,1.0,1.0,4.0,-27.555,-13.373,5.62833,-161.113,1,1,,0.0
127,127,541017,0,629627,7693360,1.0,,,,,,,1,1,,0.0
128,128,585212,0,488928,7808131,1.0,,,,,,,1,1,37.0,77.20252631831997
129,129,541017,1,563211,7818079,1.0,1.0,1.0,-29.4524,-13.6491,-27.3353,-18.2227,1,1,,0.0
130,130,563211,0,527597,7969021,1.0,,,,,,,1,1,65.0,58.69711579473559
131,131,599441,0,585212,8043145,1.0,,,,,,,1,1,,0.0
132,132,563211,0,534034,8102282,1.0,,,,,,,1,1,65.0,58.69711579473559
133,133,644830,0,488928,8127107,1.0,,,,,,,1,1,527449.0,63.06768464121948
134,134,585212,1,534034,8142014,1.0,4.0,4.0,5.62833,-161.113,0.486228,-168.472,1,1,37.0,77.20252631831997
135,135,541017,1,582851,8167759,1.0,1.0,1.0,-29.4524,-13.6491,-26.6688,-7.31949,1,1,,0.0
136,136,629627,0,527597,8168946,1.0,,,,,,,1,1,39.0,88.01637179364411
137,137,541017,0,527597,8294685,1.0,,,,,,,1,1,,0.0
138,138,629627,0,563211,8357396,1.0,,,,,,,1,1,39.0,88.01637179364411
139,139,582851,1,563211,8376183,1.0,1.0,1.0,-26.6688,-7.31949,-27.3353,-18.2227,1,1,,0.0
140,140,541017,0,629627,8433984,1.0,,,,,,,1,1,,0.0
141,141,585212,0,644830,8441674,1.0,,,,,,,1,1,37.0,77.20252631831997
142,142,527597,1,582851,8458432,1.0,1.0,1.0,-27.555,-13.373,-26.6688,-7.31949,1,1,,0.0
143,143,534034,0,527597,8544418,1.0,,,,,,,1,1,,0.0
144,144,541017,1,599441,8615406,1.0,1.0,4.0,-29.4524,-13.6491,2.74785,-162.275,1,1,,0.0
145,145,541017,0,585212,8653188,1.0,,,,,,,1,1,,0.0
146,146,563211,0,629627,8711294,1.0,,,,,,,1,1,65.0,58.69711579473559
147,147,585212,1,534034,8850337,1.0,4.0,4.0,5.62833,-161.113,0.486228,-168.472,1,1,37.0,77.20252631831997
148,148,585212,0,644830,8855927,1.0,,,,,,,1,1,37.0,77.20252631831997
149,149,585212,1,629627,8905092,1.0,4.0,4.0,5.62833,-161.113,-1.16067,-162.983,1,1,37.0,77.20252631831997
150,150,585212,0,644830,9240893,1.0,,,,,,,1,1,37.0,77.20252631831997
151,151,644830,0,488928,9286158,1.0,,,,,,,1,1,527449.0,63.06768464121948
152,152,629627,0,582851,9386339,1.0,,,,,,,1,1,39.0,88.01637179364411
153,153,527597,0,534034,9397663,1.0,,,,,,,1,1,,0.0
154,154,563211,0,527597,9409176,1.0,,,,,,,1,1,65.0,58.69711579473559
155,155,527597,0,585212,9503440,1.0,,,,,,,1,1,,0.0
156,156,629627,0,599441,9689806,1.0,,,,,,,1,1,39.0,88.01637179364411
157,157,599441,0,541017,9862807,1.0,,,,,,,1,1,,0.0
158,158,527597,0,541017,9879345,1.0,,,,,,,1,1,,0.0
159,159,541017,1,582851,9921458,1.0,1.0,1.0,-29.4524,-13.6491,-26.6688,-7.31949,1,1,,0.0
160,160,629627,0,534034,9960277,1.0,,,,,,,1,1,39.0,88.01637179364411
161,161,582851,1,541017,10089293,1.0,1.0,1.0,-26.6688,-7.31949,-29.4524,-13.6491,1,1,,0.0
162,162,585212,0,644830,10304971,1.0,,,,,,,1,1,37.0,77.20252631831997
163,163,582851,1,585212,10332671,1.0,1.0,4.0,-26.6688,-7.31949,5.62833,-161.113,1,1,,0.0
164,164,644830,0,488928,10363238,1.0,,,,,,,1,1,527449.0,63.06768464121948
165,165,602912,0,534449,10436141,1.0,,,,,,,1,1,,0.0
166,166,515794,0,505965,10449234,1.0,,,,,,,1,1,,0.0
167,167,629627,1,534449,10475109,1.0,4.0,2.0,-1.16067,-162.983,-24.0127,90.9734,1,1,39.0,88.01637179364411
168,168,477138,0,515794,10491217,1.0,,,,,,,1,1,34.0,61.32737925134146
169,169,544615,0,629627,10545616,1.0,,,,,,,1,1,43.0,63.92252331736466
170,170,515794,1,477138,10564216,1.0,4.0,3.0,6.71518,-165.251,-24.7171,-111.474,1,1,,0.0
171,171,527597,0,582851,10574943,1.0,,,,,,,1,1,,0.0
172,172,505965,1,639051,10582812,1.0,4.0,3.0,-3.88606,-166.186,-25.422,-111.678,1,1,58.0,71.36260669364304
173,173,477138,0,544615,10584513,1.0,,,,,,,1,1,34.0,61.32737925134146
174,174,534449,0,505965,10591475,1.0,,,,,,,1,1,,0.0
175,175,544615,0,639051,10626591,1.0,,,,,,,1,1,43.0,63.92252331736466
176,176,572413,0,602912,10643744,1.0,,,,,,,1,1,45.0,53.70331606525152
177,177,515794,0,534449,10682653,1.0,,,,,,,1,1,,0.0
178,178,602912,0,515794,10708046,1.0,,,,,,,1,1,,0.0
179,179,599441,0,534034,10719247,1.0,,,,,,,1,1,,0.0
180,180,602912,0,639051,10738685,1.0,,,,,,,1,1,,0.0
181,181,582851,1,527597,10744257,1.0,1.0,1.0,-26.6688,-7.31949,-27.555,-13.373,1,1,,0.0
182,182,582851,1,541017,10754288,1.0,1.0,1.0,-26.6688,-7.31949,-29.4524,-13.6491,1,1,,0.0
183,183,582851,1,585212,10779478,1.0,1.0,4.0,-26.6688,-7.31949,5.62833,-161.113,1,1,,0.0
184,184,544615,0,477138,10787213,1.0,,,,,,,1,1,43.0,63.92252331736466
185,185,572413,0,477138,10788656,1.0,,,,,,,1,1,45.0,53.70331606525152
186,186,572413,0,629627,10827522,1.0,,,,,,,1,1,45.0,53.70331606525152
187,187,644830,0,488928,10857107,1.0,,,,,,,1,1,527449.0,63.06768464121948
188,188,602912,0,477138,10874051,1.0,,,,,,,1,1,,0.0
189,189,541017,0,582851,10900665,1.0,,,,,,,1,1,,0.0
190,190,602912,1,544615,10901482,1.0,1.0,2.0,-28.3801,-9.46184,-20.6565,91.7841,1,1,,0.0
191,191,602912,0,629627,10927260,1.0,,,,,,,1,1,,0.0
192,192,629627,1,477138,10934479,1.0,4.0,3.0,-1.16067,-162.983,-24.7171,-111.474,1,1,39.0,88.01637179364411
193,193,515794,0,602912,10952497,1.0,,,,,,,1,1,,0.0
194,194,644830,0,488928,10963849,1.0,,,,,,,1,1,527449.0,63.06768464121948
195,195,629627,1,515794,10965136,1.0,4.0,4.0,-1.16067,-162.983,6.71518,-165.251,1,1,39.0,88.01637179364411
196,196,644830,0,488928,10976634,1.0,,,,,,,1,1,527449.0,63.06768464121948
197,197,477138,0,629627,11065871,1.0,,,,,,,1,1,34.0,61.32737925134146
198,198,541017,1,599441,11074863,1.0,1.0,4.0,-29.4524,-13.6491,2.74785,-162.275,1,1,,0.0
199,199,534034,0,582851,11100226,1.0,,,,,,,1,1,,0.0
200,200,505965,1,515794,11211138,1.0,4.0,4.0,-3.88606,-166.186,6.71518,-165.251,1,1,58.0,71.36260669364304
201,201,477138,0,639051,11259863,1.0,,,,,,,1,1,34.0,61.32737925134146
202,202,629627,0,563211,11287622,1.0,,,,,,,1,1,39.0,88.01637179364411
203,203,527597,0,541017,11293594,1.0,,,,,,,1,1,,0.0
204,204,602912,1,534449,11319504,1.0,1.0,2.0,-28.3801,-9.46184,-24.0127,90.9734,1,1,,0.0
205,205,505965,1,602912,11345084,1.0,4.0,1.0,-3.88606,-166.186,-28.3801,-9.46184,1,1,58.0,71.36260669364304
206,206,544615,0,639051,11361079,1.0,,,,,,,1,1,43.0,63.92252331736466
207,207,505965,1,544615,11376309,1.0,4.0,2.0,-3.88606,-166.186,-20.6565,91.7841,1,1,58.0,71.36260669364304
208,208,544615,0,639051,11398887,1.0,,,,,,,1,1,43.0,63.92252331736466
209,209,477138,0,534449,11457565,1.0,,,,,,,1,1,34.0,61.32737925134146
210,210,644830,0,585212,11489905,1.0,,,,,,,1,1,527449.0,63.06768464121948
211,211,602912,0,515794,11521391,1.0,,,,,,,1,1,,0.0
212,212,477138,0,544615,11577935,1.0,,,,,,,1,1,34.0,61.32737925134146
213,213,602912,0,515794,11595165,1.0,,,,,,,1,1,,0.0
214,214,505965,1,534449,11595270,1.0,4.0,2.0,-3.88606,-166.186,-24.0127,90.9734,1,1,58.0,71.36260669364304
215,215,602912,0,629627,11618838,1.0,,,,,,,1,1,,0.0
216,216,629627,1,639051,11628219,1.0,4.0,3.0,-1.16067,-162.983,-25.422,-111.678,1,1,39.0,88.01637179364411
217,217,572413,0,639051,11691816,1.0,,,,,,,1,1,45.0,53.70331606525152
218,218,515794,1,602912,11699884,1.0,4.0,1.0,6.71518,-165.251,-28.3801,-9.46184,1,1,,0.0
219,219,602912,0,477138,11710502,1.0,,,,,,,1,1,,0.0
220,220,515794,1,544615,11803196,1.0,4.0,2.0,6.71518,-165.251,-20.6565,91.7841,1,1,,0.0
221,221,602912,0,534449,11817324,1.0,,,,,,,1,1,,0.0
222,222,629627,1,602912,11962409,1.0,4.0,1.0,-1.16067,-162.983,-28.3801,-9.46184,1,1,39.0,88.01637179364411
223,223,505965,1,534449,11964814,1.0,4.0,2.0,-3.88606,-166.186,-24.0127,90.9734,1,1,58.0,71.36260669364304
224,224,505965,1,515794,11971387,1.0,4.0,4.0,-3.88606,-166.186,6.71518,-165.251,1,1,58.0,71.36260669364304
225,225,629627,1,505965,11985154,1.0,4.0,4.0,-1.16067,-162.983,-3.88606,-166.186,1,1,39.0,88.01637179364411
226,226,572413,0,505965,12014363,1.0,,,,,,,1,1,45.0,53.70331606525152
227,227,572413,0,544615,12062090,1.0,,,,,,,1,1,45.0,53.70331606525152
228,228,515794,1,505965,12076559,1.0,4.0,4.0,6.71518,-165.251,-3.88606,-166.186,1,1,,0.0
229,229,602912,0,639051,12091739,1.0,,,,,,,1,1,,0.0
230,230,572413,0,515794,12141521,1.0,,,,,,,1,1,45.0,53.70331606525152
231,231,515794,0,602912,12160102,1.0,,,,,,,1,1,,0.0
232,232,505965,1,602912,12173431,1.0,4.0,1.0,-3.88606,-166.186,-28.3801,-9.46184,1,1,58.0,71.36260669364304
233,233,602912,0,629627,12228391,1.0,,,,,,,1,1,,0.0
234,234,477138,0,505965,12269767,1.0,,,,,,,1,1,34.0,61.32737925134146
235,235,515794,1,505965,12289830,1.0,4.0,4.0,6.71518,-165.251,-3.88606,-166.186,1,1,,0.0
236,236,629627,0,505965,12338685,1.0,,,,,,,1,1,39.0,88.01637179364411
237,237,477138,0,515794,12405920,1.0,,,,,,,1,1,34.0,61.32737925134146
238,238,629627,1,544615,12408293,1.0,4.0,2.0,-1.16067,-162.983,-20.6565,91.7841,1,1,39.0,88.01637179364411
239,239,572413,0,602912,12410059,1.0,,,,,,,1,1,45.0,53.70331606525152
240,240,572413,0,505965,12414409,1.0,,,,,,,1,1,45.0,53.70331606525152
241,241,629627,1,544615,12440413,1.0,4.0,2.0,-1.16067,-162.983,-20.6565,91.7841,1,1,39.0,88.01637179364411
242,242,534449,0,629627,12455753,1.0,,,,,,,1,1,,0.0
243,243,544615,0,534449,12484354,1.0,,,,,,,1,1,43.0,63.92252331736466
244,244,505965,1,602912,12523901,1.0,4.0,1.0,-3.88606,-166.186,-28.3801,-9.46184,1,1,58.0,71.36260669364304
245,245,505965,1,629627,12540115,1.0,4.0,4.0,-3.88606,-166.186,-1.16067,-162.983,1,1,58.0,71.36260669364304
246,246,505965,1,477138,12550059,1.0,4.0,3.0,-3.88606,-166.186,-24.7171,-111.474,1,1,58.0,71.36260669364304
247,247,544615,0,602912,12565287,1.0,,,,,,,1,1,43.0,63.92252331736466
248,248,585212,0,644830,12572672,1.0,,,,,,,1,1,37.0,77.20252631831997
249,249,515794,0,629627,12598153,1.0,,,,,,,1,1,,0.0
250,250,572413,0,515794,12602602,1.0,,,,,,,1,1,45.0,53.70331606525152
251,251,515794,0,544615,12623593,1.0,,,,,,,1,1,,0.0
252,252,515794,0,629627,12653558,1.0,,,,,,,1,1,,0.0
253,253,572413,0,602912,12694819,1.0,,,,,,,1,1,45.0,53.70331606525152
254,254,515794,0,602912,12712662,1.0,,,,,,,1,1,,0.0
255,255,544615,0,639051,12756923,1.0,,,,,,,1,1,43.0,63.92252331736466
256,256,572413,0,544615,12763657,1.0,,,,,,,1,1,45.0,53.70331606525152
257,257,602912,0,534449,12827754,1.0,,,,,,,1,1,,0.0
258,258,644830,2,487668,13302589,958.0,,,,,,,1,2,527449.0,63.06768464121948
259,259,585212,3,487668,13302589,958.0,,,,,,,1,2,37.0,77.20252631831997
260,260,644830,2,487668,14314933,213.0,,,,,,,1,2,527449.0,63.06768464121948
261,261,585212,3,487668,14314933,213.0,,,,,,,1,2,37.0,77.20252631831997
262,262,585212,0,644830,14709092,1.0,,,,,,,1,1,37.0,77.20252631831997
263,263,585212,0,644830,15791166,1.0,,,,,,,1,1,37.0,77.20252631831997
264,264,644830,2,487668,15936004,276.0,,,,,,,1,2,527449.0,63.06768464121948
265,265,585212,3,487668,15936004,276.0,,,,,,,1,2,37.0,77.20252631831997
266,266,644830,2,487668,16227037,245.0,,,,,,,1,2,527449.0,63.06768464121948
267,267,585212,3,487668,16227037,245.0,,,,,,,1,2,37.0,77.20252631831997
268,268,585212,0,644830,16266273,1.0,,,,,,,1,1,37.0,77.20252631831997
269,269,644830,2,487668,17764060,213.0,,,,,,,1,2,527449.0,63.06768464121948
270,270,585212,3,487668,17764060,213.0,,,,,,,1,2,37.0,77.20252631831997
271,271,644830,2,487668,18425192,581.0,,,,,,,1,2,527449.0,63.06768464121948
272,272,585212,3,487668,18425192,581.0,,,,,,,1,2,37.0,77.20252631831997
273,273,585212,0,644830,18661695,1.0,,,,,,,1,1,37.0,77.20252631831997
274,274,585212,0,644830,18662380,1.0,,,,,,,1,1,37.0,77.20252631831997
275,275,644830,2,487668,20170502,209.0,,,,,,,1,2,527449.0,63.06768464121948
276,276,585212,3,487668,20170502,209.0,,,,,,,1,2,37.0,77.20252631831997
277,277,477138,1,639051,20842531,1.0,3.0,3.0,-24.7171,-111.474,-25.422,-111.678,1,1,34.0,61.32737925134146
278,278,477138,1,639051,20906802,1.0,3.0,3.0,-24.7171,-111.474,-25.422,-111.678,1,1,34.0,61.32737925134146
279,279,639051,0,629627,21116196,1.0,,,,,,,1,1,,0.0
280,280,629627,0,477138,21201625,1.0,,,,,,,1,1,39.0,88.01637179364411
281,281,477138,1,629627,21334033,1.0,3.0,4.0,-24.7171,-111.474,-1.16067,-162.983,1,1,34.0,61.32737925134146
282,282,629627,0,477138,21338033,1.0,,,,,,,1,1,39.0,88.01637179364411
283,283,639051,0,477138,21545376,1.0,,,,,,,1,1,,0.0
284,284,639051,0,602912,21573712,1.0,,,,,,,1,1,,0.0
285,285,639051,0,477138,21585601,1.0,,,,,,,1,1,,0.0
286,286,602912,1,629627,21606175,1.0,1.0,4.0,-28.3801,-9.46184,-1.16067,-162.983,1,1,,0.0
287,287,629627,1,602912,21618588,1.0,4.0,1.0,-1.16067,-162.983,-28.3801,-9.46184,1,1,39.0,88.01637179364411
